vehicle_id,date,soh,soc,avg_temperature_c,charge_cycles_total,depth_of_discharge_pct,fast_charge_events_count,avg_charge_cap_pct
EV012,2025-09-10,98.66,38.04,19.72,182.18,40.45,0,94.85
EV012,2025-09-11,98.63,75.26,21.81,185.23,41.45,2,99.54
EV012,2025-09-12,98.61,40.65,16.36,187.84,44.68,0,97.2
EV012,2025-09-13,98.59,47.49,24.18,190.41,50.32,2,96.14
EV012,2025-09-14,98.56,85.02,27.31,192.89,55.29,2,97.47
EV012,2025-09-15,98.54,72.4,15.38,195.93,30.76,0,97.73
EV012,2025-09-16,98.52,93.31,21.29,197.79,47.31,2,95.18
EV012,2025-09-17,98.51,32.7,26.93,200.37,48.6,1,98.94
EV012,2025-09-18,98.49,25.62,25.75,203.07,48.56,0,100.0
EV012,2025-09-19,98.47,51.16,33.43,205.69,44.61,0,98.52
EV012,2025-09-20,98.45,87.79,22.29,207.51,53.76,2,94.16
EV012,2025-09-21,98.44,68.23,26.12,210.13,63.77,0,96.9
EV012,2025-09-22,98.42,91.04,22.46,212.66,31.68,0,99.93
EV012,2025-09-23,98.41,84.97,16.22,214.63,33.68,0,100.0
EV012,2025-09-24,98.39,66.34,25.61,217.74,47.1,0,95.02
EV012,2025-09-25,98.36,87.17,39.49,220.4,43.8,0,99.5
EV012,2025-09-26,98.34,24.86,27.72,222.97,40.22,0,98.59
EV012,2025-09-27,98.32,34.93,24.98,226.2,18.45,0,100.0
EV012,2025-09-28,98.3,57.17,26.72,228.59,43.01,0,98.89
EV012,2025-09-29,98.28,88.29,22.98,231.13,37.04,0,100.0
EV012,2025-09-30,98.26,78.96,20.8,233.25,45.11,2,100.0
EV012,2025-10-01,98.24,63.19,22.34,235.68,49.65,3,100.0
EV012,2025-10-02,98.22,22.23,25.37,238.9,30.79,0,100.0
EV012,2025-10-03,98.21,48.4,24.71,241.4,39.59,0,91.97
EV012,2025-10-04,98.2,81.13,32.77,243.53,41.53,2,90.86
EV012,2025-10-05,98.17,35.26,27.06,246.69,46.45,1,100.0
EV012,2025-10-06,98.16,66.85,28.17,249.11,42.76,0,96.26
EV012,2025-10-07,98.14,41.64,24.18,250.94,52.82,2,97.39
EV012,2025-10-08,98.12,52.6,21.51,253.18,54.37,1,94.82
EV012,2025-10-09,98.1,48.86,22.72,256.35,33.4,1,97.71
EV012,2025-10-10,98.08,42.22,17.02,258.46,56.3,0,95.02
EV012,2025-10-11,98.07,47.71,11.58,261.52,41.23,0,96.43
EV012,2025-10-12,98.04,81.88,21.95,264.65,29.3,1,96.4
EV012,2025-10-13,98.03,84.3,28.76,266.72,32.76,0,97.21
EV012,2025-10-14,98.01,47.49,27.47,269.14,44.59,0,100.0
EV012,2025-10-15,97.99,61.31,25.44,271.77,41.7,3,100.0
EV012,2025-10-16,97.97,45.28,19.04,273.81,33.21,0,93.53
EV012,2025-10-17,97.96,70.42,23.36,276.01,39.45,0,97.63
EV012,2025-10-18,97.94,54.26,30.63,278.84,42.56,1,99.22
EV012,2025-10-19,97.92,30.25,24.21,280.67,62.03,3,100.0
EV012,2025-10-20,97.9,63.37,16.93,283.77,32.53,0,100.0
EV012,2025-10-21,97.88,80.88,10.29,286.11,34.0,0,95.16
EV012,2025-10-22,97.86,85.43,19.0,288.6,48.75,1,96.29
EV012,2025-10-23,97.84,65.69,25.62,291.68,45.71,1,94.62
EV012,2025-10-24,97.82,51.31,14.45,293.99,47.23,0,93.92
EV012,2025-10-25,97.81,88.74,31.3,296.62,41.97,1,96.33
EV012,2025-10-26,97.79,98.02,27.99,298.76,47.48,0,99.87
EV012,2025-10-27,97.77,79.97,19.11,300.68,44.03,2,100.0
EV012,2025-10-28,97.76,37.86,24.76,303.71,44.04,0,93.76
EV012,2025-10-29,97.74,55.53,23.37,306.27,45.05,1,94.01
EV012,2025-10-30,97.72,25.56,19.04,308.35,48.17,1,97.57
EV012,2025-10-31,97.7,26.81,20.2,311.11,35.52,0,93.25
EV012,2025-11-01,97.67,38.72,31.14,313.98,26.41,2,99.51
EV012,2025-11-02,97.65,26.28,30.36,317.13,28.14,0,100.0
EV012,2025-11-03,97.64,39.98,27.65,319.79,49.71,1,85.19
EV012,2025-11-04,97.62,78.12,22.14,322.71,38.13,0,99.24
EV012,2025-11-05,97.6,84.45,28.31,325.55,32.24,1,100.0
EV012,2025-11-06,97.59,89.18,20.72,328.57,51.65,0,100.0
EV012,2025-11-07,97.57,37.31,24.9,331.25,35.69,1,97.18
EV012,2025-11-08,97.56,60.28,25.39,333.56,46.63,1,100.0
EV012,2025-11-09,97.54,87.14,33.35,335.44,42.12,0,97.69
EV012,2025-11-10,97.53,84.61,23.56,338.13,43.59,0,93.8
EV012,2025-11-11,97.51,24.6,24.93,340.19,37.26,0,94.48
EV012,2025-11-12,97.49,34.37,25.1,343.12,38.78,0,92.49
EV012,2025-11-13,97.48,30.0,16.65,345.65,30.14,1,95.99
EV012,2025-11-14,97.46,38.86,21.39,347.41,32.12,1,100.0
EV012,2025-11-15,97.44,84.07,32.35,350.13,43.16,1,100.0
EV012,2025-11-16,97.43,49.95,23.25,351.95,47.48,1,100.0
EV012,2025-11-17,97.42,23.07,25.27,354.02,32.89,0,95.69
EV012,2025-11-18,97.4,30.84,21.43,357.13,52.13,0,97.64
EV012,2025-11-19,97.38,54.49,22.36,359.05,44.33,0,95.51
EV012,2025-11-20,97.36,89.55,27.98,361.82,40.61,1,92.5
EV012,2025-11-21,97.35,75.46,27.53,364.27,46.88,1,100.0
EV012,2025-11-22,97.33,66.67,20.29,367.32,48.18,0,95.26
EV012,2025-11-23,97.31,79.23,27.4,370.42,49.59,0,97.51
EV012,2025-11-24,97.28,80.42,36.95,372.18,40.74,1,97.38
EV012,2025-11-25,97.26,36.46,27.93,374.96,50.03,2,98.78
EV012,2025-11-26,97.23,71.43,22.65,377.45,25.25,2,96.22
EV012,2025-11-27,97.22,61.34,29.27,379.64,36.15,0,93.21
EV012,2025-11-28,97.2,35.97,17.73,381.75,51.34,0,97.21
EV012,2025-11-29,97.19,65.4,30.21,384.1,33.47,0,96.44
EV012,2025-11-30,97.17,37.73,28.44,386.86,33.71,2,96.38
EV012,2025-12-01,97.15,26.16,20.0,389.5,48.64,0,93.98
EV012,2025-12-02,97.14,61.1,21.29,391.65,57.39,0,99.1
EV012,2025-12-03,97.12,95.53,29.06,394.73,52.46,0,100.0
EV012,2025-12-04,97.09,53.56,26.02,397.77,41.15,2,100.0
EV012,2025-12-05,97.07,66.03,23.3,400.63,46.36,0,100.0
EV012,2025-12-06,97.05,57.94,14.2,403.38,40.8,0,99.64
EV012,2025-12-07,97.03,56.97,31.46,405.51,43.44,2,100.0
EV012,2025-12-08,97.01,68.72,18.55,408.7,32.53,0,99.69
EV012,2025-12-09,96.99,67.12,22.79,411.04,37.68,1,95.17
EV012,2025-12-10,96.97,93.94,19.71,413.77,46.24,2,98.35
EV012,2025-12-11,96.96,63.73,18.86,416.1,37.76,1,93.43
EV012,2025-12-12,96.94,70.12,20.7,419.26,45.23,1,100.0
EV012,2025-12-13,96.93,93.47,27.77,421.61,43.43,0,95.87
EV012,2025-12-14,96.92,26.64,22.51,423.58,47.4,0,97.17
EV012,2025-12-15,96.9,90.48,19.84,425.84,46.81,0,96.05
EV012,2025-12-16,96.89,49.28,21.54,428.19,40.49,0,98.01
EV012,2025-12-17,96.87,55.6,29.97,430.15,38.6,1,100.0
EV012,2025-12-18,96.85,75.43,17.72,432.85,39.89,0,98.04
EV012,2025-12-19,96.84,31.22,24.08,435.52,56.93,1,94.7
EV012,2025-12-20,96.82,50.04,29.97,438.3,34.92,1,98.39
EV012,2025-12-21,96.8,34.38,19.44,441.46,26.63,2,97.96
EV012,2025-12-22,96.78,64.47,26.57,444.56,46.99,0,92.19
EV012,2025-12-23,96.75,32.21,27.19,447.26,36.32,3,99.99
EV012,2025-12-24,96.74,67.83,32.99,449.98,29.47,0,97.02
EV012,2025-12-25,96.72,26.71,22.65,452.78,32.72,1,98.13
EV012,2025-12-26,96.71,63.97,23.41,455.7,52.14,0,89.67
EV012,2025-12-27,96.69,27.47,30.68,457.69,38.85,1,93.91
EV012,2025-12-28,96.68,95.64,17.54,460.47,54.88,1,96.15
EV012,2025-12-29,96.66,73.48,34.05,462.75,45.64,0,94.84
EV012,2025-12-30,96.64,33.1,19.3,465.46,39.09,0,96.81
EV012,2025-12-31,96.63,77.37,17.78,467.22,49.7,1,100.0
EV012,2026-01-01,96.61,60.36,21.3,469.74,38.48,2,95.48
EV012,2026-01-02,96.6,20.22,23.72,471.55,41.57,0,97.81
EV012,2026-01-03,96.58,39.75,20.08,474.04,48.8,1,99.75
EV012,2026-01-04,96.56,45.53,22.9,476.34,63.98,0,100.0
EV012,2026-01-05,96.54,79.74,26.01,479.33,41.78,2,96.06
EV012,2026-01-06,96.53,50.66,14.24,481.3,31.72,1,100.0
EV012,2026-01-07,96.52,47.64,16.32,483.79,47.18,0,100.0
EV012,2026-01-08,96.5,72.65,19.7,486.18,48.24,1,100.0
EV012,2026-01-09,96.49,48.21,17.05,488.0,54.51,2,100.0
EV012,2026-01-10,96.46,38.77,22.63,491.18,47.5,2,96.53
EV012,2026-01-11,96.44,22.57,23.11,494.24,48.48,1,98.53
EV012,2026-01-12,96.43,26.11,20.02,496.38,26.11,1,98.64
EV012,2026-01-13,96.41,32.38,24.15,499.12,38.18,0,94.77
EV012,2026-01-14,96.39,93.98,23.01,502.21,37.86,2,98.06
EV012,2026-01-15,96.37,30.22,34.95,504.98,43.43,0,97.89
EV012,2026-01-16,96.36,24.97,26.82,507.06,41.97,1,97.97
EV012,2026-01-17,96.34,42.28,26.0,509.1,38.3,1,99.71
EV012,2026-01-18,96.33,39.66,29.46,511.28,41.42,0,95.81
EV012,2026-01-19,96.3,67.13,28.12,514.29,44.13,1,97.18
EV012,2026-01-20,96.29,35.66,21.17,516.35,36.46,1,100.0
EV012,2026-01-21,96.27,72.56,26.55,519.35,35.17,1,96.29
EV012,2026-01-22,96.25,75.03,10.0,522.2,43.09,0,95.21
EV012,2026-01-23,96.23,41.97,28.63,524.83,36.78,0,95.02
EV012,2026-01-24,96.21,66.97,29.26,526.74,35.85,3,98.92
EV012,2026-01-25,96.2,82.71,23.23,528.79,50.38,0,98.97
EV012,2026-01-26,96.18,48.55,15.4,531.83,31.57,1,100.0
EV012,2026-01-27,96.15,74.4,17.73,534.99,38.68,3,100.0
EV012,2026-01-28,96.13,95.61,20.77,537.79,43.02,1,98.08
EV012,2026-01-29,96.11,94.12,25.75,540.34,44.89,1,95.55
EV012,2026-01-30,96.09,68.04,17.32,543.06,45.73,0,95.15
EV012,2026-01-31,96.08,22.8,25.17,545.16,50.52,0,97.9
EV012,2026-02-01,96.06,63.9,23.63,547.78,41.66,1,95.54
EV012,2026-02-02,96.04,73.13,19.2,550.46,57.89,0,94.44
EV012,2026-02-03,96.02,95.71,12.48,553.67,43.5,1,97.88
EV012,2026-02-04,96.0,53.55,19.58,556.33,39.64,1,100.0
EV012,2026-02-05,95.99,36.52,20.68,558.65,32.47,0,99.44
EV012,2026-02-06,95.98,84.58,29.65,561.52,35.67,0,89.86
EV012,2026-02-07,95.96,54.77,21.71,564.03,36.53,0,100.0
EV012,2026-02-08,95.95,90.85,26.94,566.27,44.08,0,95.46
EV012,2026-02-09,95.93,86.15,22.01,569.45,37.19,0,94.65
EV012,2026-02-10,95.91,65.57,17.35,571.71,35.78,0,97.17
EV012,2026-02-11,95.89,57.98,19.07,573.8,40.43,2,97.36
EV012,2026-02-12,95.87,67.62,22.96,576.38,29.14,0,94.69
EV012,2026-02-13,95.86,93.0,22.23,578.57,45.74,0,99.43
EV012,2026-02-14,95.84,45.75,30.75,580.86,65.44,2,94.65
EV012,2026-02-15,95.82,38.57,27.17,583.62,57.11,0,97.09
EV012,2026-02-16,95.81,52.15,31.83,586.15,51.08,0,92.55
EV012,2026-02-17,95.79,30.45,33.84,589.26,44.42,1,93.14
EV012,2026-02-18,95.78,53.9,31.38,591.15,34.37,0,91.8
EV012,2026-02-19,95.76,35.11,20.8,593.94,43.2,1,94.24
EV012,2026-02-20,95.75,61.63,31.09,595.79,25.07,1,95.05
EV012,2026-02-21,95.73,51.52,25.37,598.15,38.2,0,98.87
EV012,2026-02-22,95.71,59.95,16.52,601.21,52.89,0,96.98
EV012,2026-02-23,95.7,80.31,34.06,603.09,39.19,2,95.01
EV012,2026-02-24,95.69,61.35,20.74,605.66,34.25,1,99.06
EV012,2026-02-25,95.67,46.29,19.07,607.42,56.17,2,97.09
EV012,2026-02-26,95.65,37.72,19.46,609.47,45.79,2,96.47
EV012,2026-02-27,95.63,90.31,29.18,611.6,39.06,2,96.24
EV012,2026-02-28,95.6,88.81,22.01,614.85,26.98,2,100.0
EV012,2026-03-01,95.58,25.07,24.02,617.65,44.88,0,100.0
EV012,2026-03-02,95.57,98.56,14.63,619.97,43.54,1,100.0
EV012,2026-03-03,95.56,56.25,26.99,622.33,42.52,1,100.0
EV012,2026-03-04,95.53,64.88,32.17,625.09,53.33,4,99.67
EV012,2026-03-05,95.51,89.63,33.42,628.19,28.32,0,98.27
EV012,2026-03-06,95.5,20.47,14.78,630.17,45.42,0,100.0
EV012,2026-03-07,95.48,74.4,25.55,632.75,39.39,0,96.71
EV012,2026-03-08,95.47,21.91,25.74,635.24,43.35,1,95.71
EV012,2026-03-09,95.45,58.71,20.0,637.21,35.19,0,100.0
EV012,2026-03-10,95.43,56.89,21.24,638.99,35.57,2,100.0
EV012,2026-03-11,95.41,46.65,22.68,642.1,50.56,2,98.24
EV012,2026-03-12,95.39,64.13,21.9,645.2,36.11,0,100.0
EV012,2026-03-13,95.36,52.39,13.06,648.11,30.18,1,99.67
EV012,2026-03-14,95.35,22.65,26.31,650.46,41.62,0,97.0
EV012,2026-03-15,95.33,83.27,25.21,652.33,40.86,2,100.0
EV012,2026-03-16,95.31,51.41,19.18,654.96,33.87,0,100.0
EV012,2026-03-17,95.3,78.55,20.27,657.6,44.79,0,99.37
EV012,2026-03-18,95.27,24.0,34.95,660.69,39.56,0,100.0
EV012,2026-03-19,95.24,85.35,19.66,663.77,52.49,3,97.83
EV012,2026-03-20,95.21,83.63,20.29,666.78,40.92,2,94.8
EV012,2026-03-21,95.2,86.18,27.8,669.11,37.87,2,97.14
EV012,2026-03-22,95.16,58.35,35.61,672.0,56.0,1,100.0
EV012,2026-03-23,95.14,39.41,23.74,674.52,33.53,1,100.0
EV012,2026-03-24,95.13,61.72,19.78,676.63,42.63,1,100.0
EV012,2026-03-25,95.11,49.41,24.19,679.52,43.23,0,98.91
EV012,2026-03-26,95.09,87.46,22.49,681.67,41.92,0,94.6
EV012,2026-03-27,95.08,26.57,21.54,684.18,36.44,0,94.44
EV012,2026-03-28,95.07,31.03,25.73,686.48,47.79,0,97.04
EV012,2026-03-29,95.05,45.18,26.71,688.44,34.9,0,100.0
EV012,2026-03-30,95.04,29.35,24.89,690.99,53.61,0,97.83
EV012,2026-03-31,95.03,66.48,20.41,693.05,36.51,0,100.0
EV012,2026-04-01,95.0,41.91,28.24,696.26,38.62,0,100.0
EV012,2026-04-02,94.99,61.12,15.47,698.28,44.67,0,95.55
EV012,2026-04-03,94.98,66.14,25.64,700.11,60.55,0,96.27
EV012,2026-04-04,94.97,58.36,22.13,702.23,30.32,1,98.75
EV012,2026-04-05,94.95,69.35,31.47,704.63,47.79,0,94.89
EV012,2026-04-06,94.92,52.06,36.3,707.04,33.43,1,96.48
EV012,2026-04-07,94.9,31.47,27.06,709.35,39.55,0,94.67
EV012,2026-04-08,94.88,30.3,18.18,712.5,49.77,0,97.89
EV012,2026-04-09,94.87,30.8,18.35,714.29,44.58,1,97.74
EV012,2026-04-10,94.85,34.27,28.29,716.82,50.55,1,98.51
EV012,2026-04-11,94.82,34.63,30.72,719.86,29.78,3,95.23
EV012,2026-04-12,94.81,20.52,23.79,721.92,48.24,1,95.77
EV012,2026-04-13,94.79,93.36,29.14,724.63,32.41,0,100.0
EV012,2026-04-14,94.76,30.08,30.29,727.74,43.08,2,100.0
EV012,2026-04-15,94.74,39.11,17.53,730.56,43.41,0,96.44
EV012,2026-04-16,94.73,51.35,15.43,732.53,55.54,1,93.01
EV012,2026-04-17,94.71,54.72,26.61,734.71,28.55,1,97.98
EV012,2026-04-18,94.7,93.84,26.96,737.55,45.02,0,95.45
EV012,2026-04-19,94.68,87.15,15.82,740.14,50.88,1,94.59
EV012,2026-04-20,94.66,56.7,20.31,742.01,42.96,2,97.87
EV012,2026-04-21,94.64,22.22,27.1,745.25,39.48,0,96.88
EV012,2026-04-22,94.62,36.58,21.31,747.94,40.43,1,96.91
EV012,2026-04-23,94.6,45.8,33.21,751.04,38.54,1,99.45
EV012,2026-04-24,94.58,74.16,26.04,753.04,49.31,0,96.06
EV012,2026-04-25,94.56,73.12,27.2,756.13,46.48,0,96.44
EV012,2026-04-26,94.54,65.31,15.55,758.43,37.25,1,100.0
EV012,2026-04-27,94.52,48.8,26.43,761.42,47.04,1,91.79
EV012,2026-04-28,94.5,57.55,16.92,763.35,31.34,2,97.04
EV012,2026-04-29,94.48,94.96,19.46,766.19,53.06,2,100.0
EV012,2026-04-30,94.46,59.01,31.09,768.43,38.88,0,98.24
EV012,2026-05-01,94.45,38.97,24.65,770.59,44.01,0,99.79
EV012,2026-05-02,94.44,47.24,30.22,773.71,44.21,1,96.06
EV012,2026-05-03,94.41,78.13,22.9,775.88,34.55,2,100.0
EV012,2026-05-04,94.41,29.83,23.29,777.73,38.18,0,96.63
EV012,2026-05-05,94.39,23.06,20.72,779.57,43.55,0,99.51
EV012,2026-05-06,94.38,29.35,14.79,781.97,42.25,1,99.94
EV012,2026-05-07,94.36,28.75,16.72,784.88,43.31,2,100.0
EV012,2026-05-08,94.33,41.1,18.2,787.41,46.51,0,100.0
EV012,2026-05-09,94.31,82.17,19.45,790.25,37.76,0,100.0
EV012,2026-05-10,94.29,58.7,26.27,793.32,51.18,0,96.28
EV012,2026-05-11,94.27,63.49,25.73,795.6,35.12,1,94.31
EV012,2026-05-12,94.24,66.25,20.62,798.83,28.96,2,100.0
EV012,2026-05-13,94.22,23.37,27.75,801.13,45.67,0,100.0
EV012,2026-05-14,94.19,76.23,33.58,804.17,44.32,2,94.67
EV012,2026-05-15,94.17,24.54,23.0,806.75,45.57,0,100.0
EV012,2026-05-16,94.14,50.97,21.24,809.86,38.28,1,93.86
EV012,2026-05-17,94.12,49.18,24.37,812.85,36.75,1,100.0
EV012,2026-05-18,94.1,30.18,23.38,816.01,23.79,1,97.57
EV012,2026-05-19,94.08,40.75,32.17,818.91,38.82,1,97.68
EV012,2026-05-20,94.07,85.81,17.07,821.22,38.23,1,95.5
EV012,2026-05-21,94.04,45.48,18.04,824.34,33.78,1,100.0
EV012,2026-05-22,94.03,61.15,27.82,827.42,44.1,1,95.82
EV012,2026-05-23,94.01,60.6,22.14,829.91,38.95,1,95.89
EV012,2026-05-24,93.99,87.05,28.64,833.03,37.66,1,97.47
EV012,2026-05-25,93.98,26.91,27.89,836.02,42.64,0,98.6
EV012,2026-05-26,93.96,59.4,27.55,838.41,43.3,4,94.33
EV012,2026-05-27,93.95,77.95,19.66,840.26,39.5,1,100.0
EV012,2026-05-28,93.93,91.06,20.84,843.0,26.28,0,99.79
EV012,2026-05-29,93.9,42.62,24.56,845.87,47.14,2,100.0
EV012,2026-05-30,93.88,91.5,30.56,849.02,47.26,0,97.43
EV012,2026-05-31,93.86,46.12,25.71,852.24,38.23,1,97.05
EV012,2026-06-01,93.85,96.69,26.83,854.01,38.31,0,100.0
EV012,2026-06-02,93.83,82.0,21.44,857.21,39.47,0,95.37
EV012,2026-06-03,93.81,85.17,23.62,859.0,59.75,0,93.04
EV012,2026-06-04,93.79,35.64,22.91,861.94,46.34,0,98.93
EV012,2026-06-05,93.77,47.22,20.38,864.91,36.87,1,96.64
EV012,2026-06-06,93.76,73.83,19.37,867.04,25.79,0,99.98
EV012,2026-06-07,93.73,39.6,24.32,869.43,36.96,3,100.0
EV012,2026-06-08,93.71,36.37,18.85,872.63,57.11,0,92.4
EV012,2026-06-09,93.69,54.88,17.78,875.83,42.2,1,97.56
EV012,2026-06-10,93.68,91.6,25.74,877.59,42.96,1,97.86
EV012,2026-06-11,93.65,55.67,20.02,880.36,42.55,0,98.59
EV012,2026-06-12,93.64,50.19,25.62,883.02,40.62,0,96.29
EV012,2026-06-13,93.62,46.37,31.63,885.86,63.27,0,100.0
EV012,2026-06-14,93.6,21.06,21.79,887.63,38.54,3,98.32
EV012,2026-06-15,93.59,92.07,24.26,889.84,47.9,1,100.0
EV012,2026-06-16,93.57,65.53,21.82,892.54,46.98,0,94.76
EV012,2026-06-17,93.55,39.37,17.31,894.81,38.89,0,96.99
EV012,2026-06-18,93.54,32.98,19.57,896.93,32.12,0,98.9
EV012,2026-06-19,93.52,22.93,18.65,899.52,26.87,1,94.88
EV012,2026-06-20,93.5,30.62,24.43,901.9,46.78,2,98.53
EV012,2026-06-21,93.49,97.04,20.79,904.57,44.78,1,97.44
EV012,2026-06-22,93.47,70.3,30.25,907.27,28.82,0,100.0
EV012,2026-06-23,93.44,65.01,24.11,910.33,51.36,2,98.48
EV012,2026-06-24,93.41,33.6,22.11,913.11,41.47,3,98.72
EV012,2026-06-25,93.4,85.37,10.75,915.45,47.92,0,96.1
EV012,2026-06-26,93.39,75.33,22.14,917.49,43.15,3,95.76
EV012,2026-06-27,93.37,86.93,26.69,920.1,55.77,1,94.63
EV012,2026-06-28,93.36,30.9,24.63,922.06,46.6,1,93.41
EV012,2026-06-29,93.34,43.52,19.63,924.67,68.21,1,95.32
EV012,2026-06-30,93.32,80.86,18.63,927.27,37.67,0,92.08
EV013,2025-07-01,99.97,44.59,21.51,1.62,47.97,3,69.81
EV013,2025-07-02,99.95,33.33,25.32,2.94,64.77,0,84.49
EV013,2025-07-03,99.9,27.28,26.12,4.72,39.81,3,72.24
EV013,2025-07-04,99.88,37.95,14.93,6.05,51.3,1,79.31
EV013,2025-07-05,99.85,42.9,21.82,7.52,70.21,2,77.31
EV013,2025-07-06,99.83,73.37,17.48,8.77,45.67,0,76.79
EV013,2025-07-07,99.81,69.82,29.25,9.89,54.35,1,78.05
EV013,2025-07-08,99.79,22.77,16.91,11.64,45.94,1,71.98
EV013,2025-07-09,99.76,59.62,24.26,13.34,42.66,1,80.83
EV013,2025-07-10,99.72,65.77,13.6,14.92,52.77,2,75.92
EV013,2025-07-11,99.7,57.8,30.16,16.67,56.18,1,78.51
EV013,2025-07-12,99.68,70.95,21.96,17.7,40.72,2,76.66
EV013,2025-07-13,99.65,72.92,11.27,19.05,55.85,1,77.93
EV013,2025-07-14,99.61,45.72,39.29,20.38,55.3,1,80.19
EV013,2025-07-15,99.58,64.34,25.2,21.49,50.37,2,78.28
EV013,2025-07-16,99.57,63.74,23.92,22.61,52.25,0,76.24
EV013,2025-07-17,99.54,40.59,28.52,23.87,57.7,4,71.17
EV013,2025-07-18,99.5,23.4,45.93,24.99,62.64,1,81.04
EV013,2025-07-19,99.46,70.08,10.0,26.69,43.33,2,77.67
EV013,2025-07-20,99.42,75.58,13.76,28.13,43.6,2,77.88
EV013,2025-07-21,99.4,46.99,25.31,29.33,46.51,3,74.17
EV013,2025-07-22,99.38,50.23,19.68,30.77,39.5,1,73.02
EV013,2025-07-23,99.34,68.85,11.63,32.45,49.21,2,78.29
EV013,2025-07-24,99.32,73.63,22.75,33.66,61.76,1,76.36
EV013,2025-07-25,99.3,68.24,10.0,34.86,58.01,1,76.87
EV013,2025-07-26,99.27,55.41,19.6,36.23,45.49,0,75.49
EV013,2025-07-27,99.22,31.75,39.27,37.66,50.97,3,76.73
EV013,2025-07-28,99.19,41.76,31.76,38.76,57.87,4,72.43
EV013,2025-07-29,99.15,80.75,31.15,40.12,51.51,2,81.86
EV013,2025-07-30,99.11,20.35,22.34,41.83,41.38,2,76.97
EV013,2025-07-31,99.09,47.0,23.21,43.02,57.26,1,80.42
EV013,2025-08-01,99.02,59.48,35.87,44.92,41.5,3,76.61
EV013,2025-08-02,98.99,26.01,28.61,46.29,46.78,2,82.95
EV013,2025-08-03,98.97,62.42,32.2,47.54,50.61,0,74.64
EV013,2025-08-04,98.94,63.4,27.26,48.89,50.79,1,75.45
EV013,2025-08-05,98.92,61.79,19.75,50.31,44.14,1,77.77
EV013,2025-08-06,98.9,73.86,12.53,51.91,56.48,1,76.83
EV013,2025-08-07,98.88,45.61,25.29,52.97,55.54,2,77.58
EV013,2025-08-08,98.83,48.1,13.68,54.81,48.15,2,78.74
EV013,2025-08-09,98.78,57.44,24.6,56.54,55.28,2,71.39
EV013,2025-08-10,98.74,31.79,24.68,58.38,51.85,2,73.35
EV013,2025-08-11,98.71,57.87,14.45,60.25,44.95,0,77.66
EV013,2025-08-12,98.64,68.83,42.99,62.11,53.76,2,76.67
EV013,2025-08-13,98.59,73.65,28.0,63.99,49.21,2,78.14
EV013,2025-08-14,98.57,25.61,26.82,65.47,32.45,1,75.23
EV013,2025-08-15,98.55,59.95,19.8,66.68,44.64,0,83.59
EV013,2025-08-16,98.53,63.65,22.61,68.09,47.67,1,74.58
EV013,2025-08-17,98.5,50.58,33.36,69.23,51.13,2,73.25
EV013,2025-08-18,98.47,23.37,24.71,70.88,55.03,2,71.53
EV013,2025-08-19,98.42,29.87,35.58,72.26,45.02,1,79.36
EV013,2025-08-20,98.41,69.79,14.47,73.4,51.39,0,81.37
EV013,2025-08-21,98.37,30.3,15.69,75.28,48.86,2,75.56
EV013,2025-08-22,98.31,29.61,38.72,76.97,51.39,0,76.88
EV013,2025-08-23,98.29,35.07,25.52,78.06,52.42,3,76.79
EV013,2025-08-24,98.25,61.62,36.56,79.32,38.19,1,79.61
EV013,2025-08-25,98.23,70.44,13.02,80.84,44.68,1,73.95
EV013,2025-08-26,98.21,71.81,23.36,81.88,53.45,2,75.17
EV013,2025-08-27,98.19,62.35,17.99,82.99,27.44,1,77.48
EV013,2025-08-28,98.17,41.55,26.08,84.26,40.42,1,75.01
EV013,2025-08-29,98.15,70.91,10.0,85.5,55.6,1,77.91
EV013,2025-08-30,98.11,31.45,25.64,87.16,44.5,2,74.93
EV013,2025-08-31,98.09,28.58,14.81,88.68,47.22,0,77.73
EV013,2025-09-01,98.06,43.54,15.11,90.05,32.54,1,76.33
EV013,2025-09-02,98.04,68.15,32.06,91.12,45.03,1,75.83
EV013,2025-09-03,98.02,70.26,18.28,92.37,54.51,1,77.19
EV013,2025-09-04,97.99,33.48,26.79,93.63,62.63,4,74.81
EV013,2025-09-05,97.95,23.19,39.17,94.75,42.26,2,77.33
EV013,2025-09-06,97.93,38.51,20.62,95.79,40.21,1,76.79
EV013,2025-09-07,97.91,60.96,32.85,96.89,47.05,1,77.02
EV013,2025-09-08,97.87,73.71,23.49,98.61,47.83,0,77.89
EV013,2025-09-09,97.83,62.56,13.04,100.26,46.82,2,77.72
EV013,2025-09-10,97.8,45.67,32.42,101.48,54.55,2,77.77
EV013,2025-09-11,97.76,56.63,22.39,103.22,49.74,3,72.57
EV013,2025-09-12,97.74,36.86,17.94,104.25,55.17,0,75.59
EV013,2025-09-13,97.73,69.11,31.74,105.33,52.2,1,75.56
EV013,2025-09-14,97.7,37.42,20.83,106.53,55.56,2,77.59
EV013,2025-09-15,97.67,62.39,22.92,108.4,36.66,1,78.06
EV013,2025-09-16,97.62,68.49,35.17,109.62,49.96,3,80.99
EV013,2025-09-17,97.6,75.81,14.61,110.85,58.46,0,76.41
EV013,2025-09-18,97.57,41.06,21.21,112.36,50.23,2,75.72
EV013,2025-09-19,97.54,74.02,29.46,113.47,55.31,2,80.05
EV013,2025-09-20,97.49,56.1,26.91,115.16,41.35,2,78.25
